BikeID,Duration,Start date,End date,Start station number,Start_station,End station number,End station,Bike number,Member type
520192,512,02/01/2018 07:45,02/01/2018 07:54,31641,2nd St & Massachusetts Ave NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20216,Member
520193,470,02/01/2018 07:45,02/01/2018 07:53,31098,King St Metro North / Cameron St,31087,Monroe Ave & Leslie Ave,W22437,Casual
520194,262,02/01/2018 07:45,02/01/2018 07:50,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31310,Connecticut & Nebraska Ave NW,W21192,Member
520195,430,02/01/2018 07:46,02/01/2018 07:53,31623,Columbus Circle / Union Station,31272,Washington & Independence Ave SW/HHS,W22404,Member
520196,637,02/01/2018 07:46,02/01/2018 07:57,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W22595,Member
520197,709,02/01/2018 07:46,02/01/2018 07:58,31511,12th & Irving St NE,31627,3rd & M St NE,W01273,Member
520198,374,02/01/2018 07:46,02/01/2018 07:52,31281,8th & O St NW,31201,15th & P St NW,W20962,Member
520199,392,02/01/2018 07:46,02/01/2018 07:53,31202,14th & R St NW,31221,18th & M St NW,W23404,Member
520200,277,02/01/2018 07:47,02/01/2018 07:51,31623,Columbus Circle / Union Station,31612,D St & Maryland Ave NE,W20795,Member
520201,212,02/01/2018 07:47,02/01/2018 07:50,31296,Columbia & Ontario Rd NW,31121,Calvert St & Woodley Pl NW,W00129,Member
520202,867,02/01/2018 07:47,02/01/2018 08:01,31623,Columbus Circle / Union Station,31284,18th & C St NW,W20004,Member
520203,229,02/01/2018 07:47,02/01/2018 07:51,32026,Carroll & Ethan Allen Ave,31408,Takoma Metro,W22989,Member
520204,626,02/01/2018 07:47,02/01/2018 07:57,31623,Columbus Circle / Union Station,31244,4th & E St SW,W22837,Member
520205,208,02/01/2018 07:47,02/01/2018 07:51,31201,15th & P St NW,31276,15th & L St NW,W00854,Member
520206,833,02/01/2018 07:47,02/01/2018 08:01,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31290,17th St & Independence Ave SW,W22992,Member
520207,619,02/01/2018 07:47,02/01/2018 07:57,31618,4th & East Capitol St NE,31621,4th & D St NW / Judiciary Square,W00198,Member
520208,156,02/01/2018 07:47,02/01/2018 07:50,31230,Metro Center / 12th & G St NW,31232,7th & F St NW / National Portrait Gallery,W23304,Member
520209,1538,02/01/2018 07:48,02/01/2018 08:13,31626,15th St & Massachusetts Ave SE,31261,21st St & Constitution Ave NW,W00231,Member
520210,591,02/01/2018 07:48,02/01/2018 07:57,31266,11th & M St NW,31221,18th & M St NW,W22573,Member
520211,426,02/01/2018 07:48,02/01/2018 07:55,31125,15th & W St NW,31298,15th & M St NW,W00537,Member
520212,583,02/01/2018 07:48,02/01/2018 07:57,31623,Columbus Circle / Union Station,31628,1st & K St SE,W22804,Member
520213,195,02/01/2018 07:48,02/01/2018 07:51,31113,Columbia Rd & Belmont St NW,31121,Calvert St & Woodley Pl NW,W00274,Member
520214,363,02/01/2018 07:48,02/01/2018 07:54,31611,13th & H St NE,31623,Columbus Circle / Union Station,W23334,Member
520215,609,02/01/2018 07:48,02/01/2018 07:58,31101,14th & V St NW,31252,21st St & Pennsylvania Ave NW,W22368,Member
520216,1288,02/01/2018 07:48,02/01/2018 08:10,31123,14th & Girard St NW,31243,4th & C St SW,W00656,Member
520217,684,02/01/2018 07:48,02/01/2018 08:00,31203,14th & Rhode Island Ave NW,31270,8th & D St NW,W22033,Member
520218,810,02/01/2018 07:48,02/01/2018 08:02,31508,Gallaudet / 8th St & Florida Ave NE,31265,5th St & Massachusetts Ave NW,W21551,Member
520219,1343,02/01/2018 07:48,02/01/2018 08:11,31106,Calvert & Biltmore St NW,31238,14th & G St NW,W22197,Member
520220,1622,02/01/2018 07:49,02/01/2018 08:16,31617,Bladensburg Rd & Benning Rd NE,31212,21st & M St NW,W00085,Member
520221,245,02/01/2018 07:49,02/01/2018 07:53,31002,20th & Crystal Dr,31008,12th & Army Navy Dr,W23360,Member
520222,900,02/01/2018 07:49,02/01/2018 08:04,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W20400,Member
520223,251,02/01/2018 07:49,02/01/2018 07:53,31241,Thomas Circle,31221,18th & M St NW,W20102,Member
520224,254,02/01/2018 07:49,02/01/2018 07:53,31021,Clarendon Blvd & N Fillmore St,31094,Lee Hwy & N Kirkwood Rd,W01078,Member
520225,318,02/01/2018 07:49,02/01/2018 07:54,31282,16th & R St NW,31268,12th & U St NW,W20753,Member
520226,1273,02/01/2018 07:49,02/01/2018 08:11,31616,3rd & H St NE,31231,14th & D St NW / Ronald Reagan Building,W20945,Member
520227,598,02/01/2018 07:49,02/01/2018 07:59,31105,14th & Harvard St NW,31286,11th & O St NW,W20408,Member
520228,816,02/01/2018 07:50,02/01/2018 08:03,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W01053,Member
520229,260,02/01/2018 07:50,02/01/2018 07:54,31641,2nd St & Massachusetts Ave NE,31269,3rd St & Pennsylvania Ave SE,W22815,Member
520230,903,02/01/2018 07:50,02/01/2018 08:05,31087,Monroe Ave & Leslie Ave,31012,26th & S Clark St,W21906,Casual
520231,263,02/01/2018 07:50,02/01/2018 07:54,31241,Thomas Circle,31213,17th & K St NW,W00921,Member
520232,542,02/01/2018 07:50,02/01/2018 07:59,31281,8th & O St NW,31222,New York Ave & 15th St NW,W23386,Member
520233,283,02/01/2018 07:50,02/01/2018 07:55,31400,Georgia & New Hampshire Ave NW,31602,Park Rd & Holmead Pl NW,W21511,Member
520234,449,02/01/2018 07:51,02/01/2018 07:58,31024,Virginia Square Metro / N Monroe St & 9th St N,31078,Arlington Blvd & S George Mason Dr/NFATC,W21297,Member
520235,473,02/01/2018 07:51,02/01/2018 07:59,31116,California St & Florida Ave NW,31233,17th & K St NW / Farragut Square,W00770,Member
520236,880,02/01/2018 07:51,02/01/2018 08:05,31601,19th & East Capitol St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23273,Member
520237,170,02/01/2018 07:51,02/01/2018 07:54,31218,L'Enfant Plaza / 7th & C St SW,31217,USDA / 12th & Independence Ave SW,W01230,Member
520238,192,02/01/2018 07:51,02/01/2018 07:54,31628,1st & K St SE,31643,1st & D St SE,W22281,Member
520239,690,02/01/2018 07:51,02/01/2018 08:03,31623,Columbus Circle / Union Station,31219,10th St & Constitution Ave NW,W23141,Member
520240,503,02/01/2018 07:51,02/01/2018 08:00,31261,21st St & Constitution Ave NW,31231,14th & D St NW / Ronald Reagan Building,W22069,Member
520241,483,02/01/2018 07:52,02/01/2018 08:00,31278,18th & R St NW,31276,15th & L St NW,W01139,Member
520242,585,02/01/2018 07:52,02/01/2018 08:02,31128,23rd & M St NW,31251,12th & L St NW,W00635,Member
520243,282,02/01/2018 07:52,02/01/2018 07:57,31114,18th St & Wyoming Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22970,Member
520244,317,02/01/2018 07:52,02/01/2018 07:57,31203,14th & Rhode Island Ave NW,31221,18th & M St NW,W00451,Member
520245,273,02/01/2018 07:52,02/01/2018 07:57,31103,16th & Harvard St NW,31121,Calvert St & Woodley Pl NW,W01400,Member
520246,439,02/01/2018 07:52,02/01/2018 08:00,31616,3rd & H St NE,31622,13th & D St NE,W00684,Member
520247,247,02/01/2018 07:53,02/01/2018 07:57,31605,3rd & D St SE,31629,8th & East Capitol St NE,W22083,Member
520248,734,02/01/2018 07:53,02/01/2018 08:05,31642,New Jersey Ave & L St NW,31233,17th & K St NW / Farragut Square,W23411,Member
520249,971,02/01/2018 07:53,02/01/2018 08:09,32215,Reston Station,32214,Reston Town Center Transit Station,W00371,Member
520250,380,02/01/2018 07:53,02/01/2018 07:59,31201,15th & P St NW,31245,7th & R St NW / Shaw Library,W22250,Casual
520251,464,02/01/2018 07:53,02/01/2018 08:01,31281,8th & O St NW,31603,1st & M St NE,W21604,Member
520252,621,02/01/2018 07:54,02/01/2018 08:04,31612,D St & Maryland Ave NE,31243,4th & C St SW,W22159,Member
520253,459,02/01/2018 07:54,02/01/2018 08:01,31214,17th & Corcoran St NW,31275,New Hampshire Ave & 24th St NW,W20332,Member
520254,295,02/01/2018 07:54,02/01/2018 07:59,31114,18th St & Wyoming Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22991,Member
520255,725,02/01/2018 07:54,02/01/2018 08:06,31126,11th & Girard St NW,31230,Metro Center / 12th & G St NW,W21817,Member
520256,339,02/01/2018 07:54,02/01/2018 08:00,31624,North Capitol St & F St NW,31264,6th St & Indiana Ave NW,W20757,Member
520257,922,02/01/2018 07:54,02/01/2018 08:10,31265,5th St & Massachusetts Ave NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W22285,Member
520258,887,02/01/2018 07:54,02/01/2018 08:09,31229,New Hampshire Ave & T St NW,31624,North Capitol St & F St NW,W21520,Member
520259,638,02/01/2018 07:54,02/01/2018 08:05,31633,Independence Ave & L'Enfant Plaza SW/DOE,31261,21st St & Constitution Ave NW,W23331,Member
520260,975,02/01/2018 07:55,02/01/2018 08:11,31201,15th & P St NW,31272,Washington & Independence Ave SW/HHS,W21322,Member
520261,154,02/01/2018 07:55,02/01/2018 07:57,31903,Royal & Wilkes St,31042,Market Square / King St & Royal St,W20301,Member
520262,202,02/01/2018 07:55,02/01/2018 07:58,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W21680,Member
520263,472,02/01/2018 07:55,02/01/2018 08:03,31623,Columbus Circle / Union Station,31642,New Jersey Ave & L St NW,W23334,Member
520264,278,02/01/2018 07:55,02/01/2018 07:59,31242,18th St & Pennsylvania Ave NW,31284,18th & C St NW,W21939,Member
520265,758,02/01/2018 07:55,02/01/2018 08:08,31116,California St & Florida Ave NW,31127,22nd & H St NW,W22757,Member
520266,241,02/01/2018 07:55,02/01/2018 07:59,31401,14th St & Spring Rd NW,31124,14th & Irving St NW,W20933,Member
520267,303,02/01/2018 07:55,02/01/2018 08:00,31631,8th & F St NE,31623,Columbus Circle / Union Station,W23349,Member
520268,324,02/01/2018 07:55,02/01/2018 08:00,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31288,4th St & Madison Dr NW,W20649,Member
520269,587,02/01/2018 07:55,02/01/2018 08:05,31245,7th & R St NW / Shaw Library,31227,13th St & New York Ave NW,W21437,Member
520270,459,02/01/2018 07:55,02/01/2018 08:03,31110,20th St & Florida Ave NW,31250,20th & L St NW,W00847,Member
520271,667,02/01/2018 07:55,02/01/2018 08:07,31611,13th & H St NE,31271,Constitution Ave & 2nd St NW/DOL,W22704,Member
520272,963,02/01/2018 07:56,02/01/2018 08:12,31285,22nd & P ST NW,31104,Adams Mill & Columbia Rd NW,W23399,Member
520273,329,02/01/2018 07:57,02/01/2018 08:02,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31628,1st & K St SE,W22425,Member
520274,373,02/01/2018 07:57,02/01/2018 08:03,31224,19th & L St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W20884,Member
520275,940,02/01/2018 07:57,02/01/2018 08:12,31126,11th & Girard St NW,31251,12th & L St NW,W20396,Member
520276,636,02/01/2018 07:57,02/01/2018 08:08,31024,Virginia Square Metro / N Monroe St & 9th St N,31016,Clarendon Blvd & Pierce St,W23056,Member
520277,777,02/01/2018 07:57,02/01/2018 08:10,31118,3rd & Elm St NW,31230,Metro Center / 12th & G St NW,W21086,Member
520278,567,02/01/2018 07:57,02/01/2018 08:07,31509,New Jersey Ave & R St NW,31101,14th & V St NW,W00727,Member
520279,500,02/01/2018 07:57,02/01/2018 08:06,31406,14th & Upshur St NW,31602,Park Rd & Holmead Pl NW,W00236,Member
520280,807,02/01/2018 07:57,02/01/2018 08:11,31281,8th & O St NW,31624,North Capitol St & F St NW,W22409,Member
520281,299,02/01/2018 07:58,02/01/2018 08:03,31032,Washington Blvd & 7th St N,31089,Court House Metro / 15th & N Uhle St,W22445,Member
520282,450,02/01/2018 07:58,02/01/2018 08:05,31119,14th & Belmont St NW,31254,15th & K St NW,W20480,Member
520283,935,02/01/2018 07:58,02/01/2018 08:14,31220,US Dept of State / Virginia Ave & 21st St NW,31243,4th & C St SW,W20247,Member
520284,266,02/01/2018 07:58,02/01/2018 08:03,31213,17th & K St NW,31100,19th St & Pennsylvania Ave NW,W00091,Member
520285,475,02/01/2018 07:59,02/01/2018 08:06,31213,17th & K St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W21370,Member
520286,441,02/01/2018 07:59,02/01/2018 08:06,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W01350,Member
520287,357,02/01/2018 07:59,02/01/2018 08:05,31201,15th & P St NW,31239,Rhode Island & Connecticut Ave NW,W21281,Member
520288,690,02/01/2018 07:59,02/01/2018 08:10,31266,11th & M St NW,31603,1st & M St NE,W22043,Member
520289,1034,02/01/2018 07:59,02/01/2018 08:17,31306,39th & Calvert St NW / Stoddert,31291,Vermont Ave & I St NW,W20473,Member
520290,454,02/01/2018 07:59,02/01/2018 08:07,31043,Saint Asaph St & Pendleton  St,31098,King St Metro North / Cameron St,W20350,Member
520291,267,02/01/2018 07:59,02/01/2018 08:04,31040,Fairfax Dr & Kenmore St,31022,Clarendon Metro / Wilson Blvd & N Highland St,W00467,Member
520292,275,02/01/2018 07:59,02/01/2018 08:04,31517,Union Market/6th St & Neal Pl NE,31603,1st & M St NE,W00707,Member
520293,424,02/01/2018 08:00,02/01/2018 08:07,31119,14th & Belmont St NW,31201,15th & P St NW,W22902,Member
520294,211,02/01/2018 08:00,02/01/2018 08:03,31286,11th & O St NW,31263,10th & K St NW,W22775,Member
520295,237,02/01/2018 08:00,02/01/2018 08:04,31203,14th & Rhode Island Ave NW,31239,Rhode Island & Connecticut Ave NW,W20536,Member
520296,519,02/01/2018 08:00,02/01/2018 08:08,31623,Columbus Circle / Union Station,31264,6th St & Indiana Ave NW,W21712,Member
520297,1288,02/01/2018 08:00,02/01/2018 08:21,31632,15th & F St NE,31274,10th & G St NW,W23217,Member
520298,230,02/01/2018 08:00,02/01/2018 08:04,31203,14th & Rhode Island Ave NW,31239,Rhode Island & Connecticut Ave NW,W20708,Member
520299,222,02/01/2018 08:00,02/01/2018 08:04,31712,Oklahoma Ave & D St NE,31601,19th & East Capitol St SE,W21459,Member
520300,1027,02/01/2018 08:01,02/01/2018 08:18,31268,12th & U St NW,31218,L'Enfant Plaza / 7th & C St SW,W01300,Member
520301,1027,02/01/2018 08:01,02/01/2018 08:18,31646,Maine Ave & 9th St SW,31283,14th & L St NW,W00759,Member
520302,1019,02/01/2018 08:01,02/01/2018 08:18,31218,L'Enfant Plaza / 7th & C St SW,31206,19th & E Street NW,W21019,Member
520303,527,02/01/2018 08:01,02/01/2018 08:10,31278,18th & R St NW,31100,19th St & Pennsylvania Ave NW,W23247,Member
520304,959,02/01/2018 08:01,02/01/2018 08:17,31115,Columbia Rd & Georgia Ave NW,31224,19th & L St NW,W22213,Member
520305,403,02/01/2018 08:01,02/01/2018 08:08,31098,King St Metro North / Cameron St,31042,Market Square / King St & Royal St,W00945,Member
520306,896,02/01/2018 08:02,02/01/2018 08:17,31218,L'Enfant Plaza / 7th & C St SW,31261,21st St & Constitution Ave NW,W23416,Member
520307,213,02/01/2018 08:02,02/01/2018 08:05,31277,17th & G St NW,31238,14th & G St NW,W01287,Member
520308,148,02/01/2018 08:02,02/01/2018 08:04,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31308,39th & Veazey St NW,W20930,Member
520309,893,02/01/2018 08:02,02/01/2018 08:17,31622,13th & D St NE,31244,4th & E St SW,W22506,Member
520310,488,02/01/2018 08:02,02/01/2018 08:10,31101,14th & V St NW,31251,12th & L St NW,W00359,Casual
520311,626,02/01/2018 08:02,02/01/2018 08:13,31639,2nd & G St NE,31272,Washington & Independence Ave SW/HHS,W21219,Member
520312,762,02/01/2018 08:02,02/01/2018 08:15,31622,13th & D St NE,31244,4th & E St SW,W23226,Member
520313,409,02/01/2018 08:03,02/01/2018 08:09,31201,15th & P St NW,31114,18th St & Wyoming Ave NW,W21557,Member
520314,325,02/01/2018 08:03,02/01/2018 08:08,31125,15th & W St NW,31200,Massachusetts Ave & Dupont Circle NW,W20893,Member
520315,250,02/01/2018 08:03,02/01/2018 08:07,31116,California St & Florida Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22873,Member
520316,1692,02/01/2018 08:03,02/01/2018 08:32,31712,Oklahoma Ave & D St NE,31221,18th & M St NW,W22599,Member
520317,426,02/01/2018 08:04,02/01/2018 08:11,31299,Connecticut Ave & R St NW,31100,19th St & Pennsylvania Ave NW,W21968,Member
520318,919,02/01/2018 08:04,02/01/2018 08:19,31118,3rd & Elm St NW,31238,14th & G St NW,W20138,Member
520319,657,02/01/2018 08:04,02/01/2018 08:15,31278,18th & R St NW,31230,Metro Center / 12th & G St NW,W22670,Member
520320,191,02/01/2018 08:04,02/01/2018 08:07,31018,N Rhodes & 16th St N,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00110,Member
520321,632,02/01/2018 08:04,02/01/2018 08:15,31255,24th & N St NW,31014,Lynn & 19th St North,W20848,Member
520322,199,02/01/2018 08:04,02/01/2018 08:08,31203,14th & Rhode Island Ave NW,31254,15th & K St NW,W23197,Member
520323,365,02/01/2018 08:04,02/01/2018 08:10,31201,15th & P St NW,31278,18th & R St NW,W20962,Member
520324,779,02/01/2018 08:04,02/01/2018 08:17,31511,12th & Irving St NE,31603,1st & M St NE,W00827,Member
520325,628,02/01/2018 08:04,02/01/2018 08:15,31115,Columbia Rd & Georgia Ave NW,31254,15th & K St NW,W20381,Member
520326,1154,02/01/2018 08:04,02/01/2018 08:24,31036,George Mason Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W21116,Member
520327,580,02/01/2018 08:05,02/01/2018 08:14,31618,4th & East Capitol St NE,31218,L'Enfant Plaza / 7th & C St SW,W22964,Member
520328,506,02/01/2018 08:05,02/01/2018 08:13,31116,California St & Florida Ave NW,31233,17th & K St NW / Farragut Square,W22651,Member
520329,750,02/01/2018 08:05,02/01/2018 08:17,31612,D St & Maryland Ave NE,31208,M St & New Jersey Ave SE,W20031,Member
520330,1354,02/01/2018 08:05,02/01/2018 08:28,31302,Wisconsin Ave & Newark St NW,31213,17th & K St NW,W00020,Member
520331,515,02/01/2018 08:05,02/01/2018 08:14,31632,15th & F St NE,31618,4th & East Capitol St NE,W20050,Member
520332,374,02/01/2018 08:05,02/01/2018 08:12,31213,17th & K St NW,31202,14th & R St NW,W23160,Member
520333,224,02/01/2018 08:06,02/01/2018 08:09,31267,17th St & Massachusetts Ave NW,31283,14th & L St NW,W00721,Member
520334,1173,02/01/2018 08:06,02/01/2018 08:25,31229,New Hampshire Ave & T St NW,31232,7th & F St NW / National Portrait Gallery,W22608,Member
520335,533,02/01/2018 08:06,02/01/2018 08:14,31255,24th & N St NW,31260,23rd & E St NW,W00855,Member
520336,330,02/01/2018 08:06,02/01/2018 08:11,31202,14th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W23237,Member
520337,683,02/01/2018 08:06,02/01/2018 08:17,31214,17th & Corcoran St NW,31230,Metro Center / 12th & G St NW,W22379,Member
520338,466,02/01/2018 08:06,02/01/2018 08:14,31124,14th & Irving St NW,31121,Calvert St & Woodley Pl NW,W21659,Member
520339,842,02/01/2018 08:06,02/01/2018 08:20,31265,5th St & Massachusetts Ave NW,31261,21st St & Constitution Ave NW,W22313,Member
520340,107,02/01/2018 08:06,02/01/2018 08:08,31120,10th & Florida Ave NW,31111,10th & U St NW,W00653,Member
520341,561,02/01/2018 08:06,02/01/2018 08:16,31125,15th & W St NW,31221,18th & M St NW,W20767,Member
520342,220,02/01/2018 08:07,02/01/2018 08:10,31263,10th & K St NW,31256,10th & E St NW,W01277,Member
520343,269,02/01/2018 08:07,02/01/2018 08:11,31228,8th & H St NW,31620,5th & F St NW,W22677,Member
520344,479,02/01/2018 08:07,02/01/2018 08:15,31116,California St & Florida Ave NW,31233,17th & K St NW / Farragut Square,W23113,Member
520345,663,02/01/2018 08:07,02/01/2018 08:18,31228,8th & H St NW,31217,USDA / 12th & Independence Ave SW,W20742,Member
520346,603,02/01/2018 08:07,02/01/2018 08:17,31505,Eckington Pl & Q St NE,31614,11th & H St NE,W00141,Member
520347,724,02/01/2018 08:07,02/01/2018 08:20,31628,1st & K St SE,31633,Independence Ave & L'Enfant Plaza SW/DOE,W21895,Member
520348,286,02/01/2018 08:08,02/01/2018 08:12,31640,Maryland Ave & E St NE,31623,Columbus Circle / Union Station,W20334,Member
520349,131,02/01/2018 08:08,02/01/2018 08:10,31267,17th St & Massachusetts Ave NW,31213,17th & K St NW,W21087,Member
520350,485,02/01/2018 08:08,02/01/2018 08:16,31268,12th & U St NW,31299,Connecticut Ave & R St NW,W20156,Member
520351,278,02/01/2018 08:08,02/01/2018 08:12,31229,New Hampshire Ave & T St NW,31268,12th & U St NW,W21794,Member
520352,647,02/01/2018 08:08,02/01/2018 08:19,31401,14th St & Spring Rd NW,31121,Calvert St & Woodley Pl NW,W21295,Member
520353,929,02/01/2018 08:08,02/01/2018 08:23,31645,6th & K St NE,31633,Independence Ave & L'Enfant Plaza SW/DOE,W22814,Member
520354,573,02/01/2018 08:08,02/01/2018 08:17,31627,3rd & M St NE,31271,Constitution Ave & 2nd St NW/DOL,W22451,Member
520355,306,02/01/2018 08:08,02/01/2018 08:13,31506,1st & Rhode Island Ave NW,31245,7th & R St NW / Shaw Library,W22331,Member
520356,474,02/01/2018 08:08,02/01/2018 08:16,31902,Wilson Blvd & N Illinois St,31037,Ballston Metro / N Stuart & 9th St N,W21571,Member
520357,804,02/01/2018 08:08,02/01/2018 08:21,31037,Ballston Metro / N Stuart & 9th St N,31078,Arlington Blvd & S George Mason Dr/NFATC,W23210,Member
520358,294,02/01/2018 08:08,02/01/2018 08:13,31017,Wilson Blvd & N Uhle St,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00450,Member
520359,750,02/01/2018 08:08,02/01/2018 08:21,31109,7th & T St NW,31616,3rd & H St NE,W22441,Member
520360,7349,02/01/2018 08:08,02/01/2018 10:11,31641,2nd St & Massachusetts Ave NE,31280,11th & S St NW,W22398,Member
520361,215,02/01/2018 08:09,02/01/2018 08:12,31238,14th & G St NW,31277,17th & G St NW,W01287,Member
520362,286,02/01/2018 08:09,02/01/2018 08:13,31264,6th St & Indiana Ave NW,31243,4th & C St SW,W20757,Member
520363,1726,02/01/2018 08:09,02/01/2018 08:38,31029,N Veitch  & 20th St N,31637,North Capitol St & G Pl NE,W22895,Member
520364,1352,02/01/2018 08:09,02/01/2018 08:32,31031,15th & N Scott St,31233,17th & K St NW / Farragut Square,W22986,Member
520365,1024,02/01/2018 08:09,02/01/2018 08:26,31214,17th & Corcoran St NW,31292,22nd St & Constitution Ave NW,W22836,Member
520366,852,02/01/2018 08:09,02/01/2018 08:23,31402,14th St Heights / 14th & Crittenden St NW,31296,Columbia & Ontario Rd NW,W00973,Member
520367,542,02/01/2018 08:09,02/01/2018 08:18,31286,11th & O St NW,31224,19th & L St NW,W20408,Member
520368,304,02/01/2018 08:09,02/01/2018 08:14,31126,11th & Girard St NW,31268,12th & U St NW,W21074,Member
520369,959,02/01/2018 08:10,02/01/2018 08:26,31641,2nd St & Massachusetts Ave NE,31129,15th St & Pennsylvania Ave NW/Pershing Park,W22532,Member
520370,513,02/01/2018 08:10,02/01/2018 08:18,31278,18th & R St NW,31239,Rhode Island & Connecticut Ave NW,W01127,Member
520371,1144,02/01/2018 08:10,02/01/2018 08:29,31645,6th & K St NE,31239,Rhode Island & Connecticut Ave NW,W20483,Member
520372,806,02/01/2018 08:10,02/01/2018 08:24,31251,12th & L St NW,31259,20th St & Virginia Ave NW,W00635,Member
520373,852,02/01/2018 08:10,02/01/2018 08:24,31919,Carlin Springs Rd & N Thomas St,31089,Court House Metro / 15th & N Uhle St,W00029,Member
520374,709,02/01/2018 08:10,02/01/2018 08:22,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31108,4th & M St SW,W23178,Member
520375,668,02/01/2018 08:10,02/01/2018 08:22,31115,Columbia Rd & Georgia Ave NW,31276,15th & L St NW,W20832,Member
520376,226,02/01/2018 08:11,02/01/2018 08:14,31514,Hamlin & 7th St NE,31516,Rhode Island Ave Metro,W21123,Member
520377,676,02/01/2018 08:11,02/01/2018 08:22,31116,California St & Florida Ave NW,31275,New Hampshire Ave & 24th St NW,W01114,Member
520378,544,02/01/2018 08:11,02/01/2018 08:20,31513,Rhode Island Ave & V St NE,31223,Convention Center / 7th & M St NW,W00658,Member
520379,546,02/01/2018 08:11,02/01/2018 08:20,31623,Columbus Circle / Union Station,31244,4th & E St SW,W22294,Member
520380,886,02/01/2018 08:11,02/01/2018 08:26,31610,Eastern Market / 7th & North Carolina Ave SE,31244,4th & E St SW,W23359,Member
520381,285,02/01/2018 08:11,02/01/2018 08:16,31115,Columbia Rd & Georgia Ave NW,31111,10th & U St NW,W01111,Member
520382,849,02/01/2018 08:11,02/01/2018 08:25,31108,4th & M St SW,31271,Constitution Ave & 2nd St NW/DOL,W21505,Member
520383,1003,02/01/2018 08:11,02/01/2018 08:28,31229,New Hampshire Ave & T St NW,31621,4th & D St NW / Judiciary Square,W20109,Member
520384,538,02/01/2018 08:11,02/01/2018 08:20,31101,14th & V St NW,31602,Park Rd & Holmead Pl NW,W00345,Member
520385,600,02/01/2018 08:11,02/01/2018 08:21,31623,Columbus Circle / Union Station,31244,4th & E St SW,W21165,Member
520386,492,02/01/2018 08:11,02/01/2018 08:19,31117,15th & Euclid St  NW,31241,Thomas Circle,W01135,Member
520387,248,02/01/2018 08:11,02/01/2018 08:15,32026,Carroll & Ethan Allen Ave,31408,Takoma Metro,W21519,Member
520388,261,02/01/2018 08:11,02/01/2018 08:16,31207,Georgia Ave and Fairmont St NW,31109,7th & T St NW,W00539,Casual
520389,199,02/01/2018 08:11,02/01/2018 08:15,31645,6th & K St NE,31627,3rd & M St NE,W00672,Member
520390,1351,02/01/2018 08:11,02/01/2018 08:34,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31242,18th St & Pennsylvania Ave NW,W20178,Member
520391,1809,02/01/2018 08:11,02/01/2018 08:42,31308,39th & Veazey St NW,31217,USDA / 12th & Independence Ave SW,W00719,Member
520392,375,02/01/2018 08:11,02/01/2018 08:18,31295,Potomac & M St NW,31014,Lynn & 19th St North,W23394,Member
520393,270,02/01/2018 08:12,02/01/2018 08:16,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W22218,Member
520394,827,02/01/2018 08:12,02/01/2018 08:25,31296,Columbia & Ontario Rd NW,31241,Thomas Circle,W00967,Member
520395,833,02/01/2018 08:12,02/01/2018 08:26,31401,14th St & Spring Rd NW,31200,Massachusetts Ave & Dupont Circle NW,W23240,Member
520396,7268,02/01/2018 08:12,02/01/2018 10:13,31275,New Hampshire Ave & 24th St NW,31225,C & O Canal & Wisconsin Ave NW,W22725,Member
520397,804,02/01/2018 08:12,02/01/2018 08:25,31629,8th & East Capitol St NE,31231,14th & D St NW / Ronald Reagan Building,W21625,Member
520398,343,02/01/2018 08:12,02/01/2018 08:18,31218,L'Enfant Plaza / 7th & C St SW,31321,15th St & Constitution Ave NW,W20570,Member
520399,521,02/01/2018 08:12,02/01/2018 08:21,31622,13th & D St NE,31623,Columbus Circle / Union Station,W00074,Member
520400,183,02/01/2018 08:12,02/01/2018 08:15,32025,Carroll & Westmoreland Ave,31408,Takoma Metro,W20833,Member
520401,615,02/01/2018 08:12,02/01/2018 08:22,31404,9th & Upshur St NW,31507,1st & Washington Hospital Center NW,W00709,Member
