BikeID,Duration,Start date,End date,Start station number,,End station number,End station,Bike number,Member type
529035,569,01/01/2018 12:42,01/01/2018 12:51,31235,19th St & Constitution Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W00677,Casual
529036,1393,01/01/2018 12:42,01/01/2018 13:05,31258,Lincoln Memorial,31247,Jefferson Dr & 14th St SW,W22564,Casual
529037,1080,01/01/2018 12:43,01/01/2018 13:01,31229,New Hampshire Ave & T St NW,31247,Jefferson Dr & 14th St SW,W20926,Member
529038,425,01/01/2018 12:44,01/01/2018 12:51,31235,19th St & Constitution Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23166,Casual
529039,362,01/01/2018 12:44,01/01/2018 12:50,31298,15th & M St NW,31101,14th & V St NW,W22209,Member
529040,590,01/01/2018 12:44,01/01/2018 12:54,31519,1st & O St NW,31272,Washington & Independence Ave SW/HHS,W22509,Member
529041,1025,01/01/2018 12:45,01/01/2018 13:02,31247,Jefferson Dr & 14th St SW,31222,New York Ave & 15th St NW,W20606,Member
529042,662,01/01/2018 12:45,01/01/2018 12:56,31070,Arlington Blvd & Fillmore St,31066,Columbia Pike & S Orme St,W23127,Member
529043,996,01/01/2018 12:45,01/01/2018 13:01,31247,Jefferson Dr & 14th St SW,31222,New York Ave & 15th St NW,W23235,Member
529044,1003,01/01/2018 12:45,01/01/2018 13:02,31256,10th & E St NW,31632,15th & F St NE,W00844,Member
529045,504,01/01/2018 12:46,01/01/2018 12:54,31122,16th & Irving St NW,31203,14th & Rhode Island Ave NW,W00451,Member
529046,739,01/01/2018 12:47,01/01/2018 13:00,31246,M St & Pennsylvania Ave NW,31113,Columbia Rd & Belmont St NW,W20272,Member
529047,640,01/01/2018 12:47,01/01/2018 12:58,31640,Maryland Ave & E St NE,31621,4th & D St NW / Judiciary Square,W20095,Member
529048,511,01/01/2018 12:48,01/01/2018 12:56,31232,7th & F St NW / National Portrait Gallery,31244,4th & E St SW,W22030,Member
529049,603,01/01/2018 12:48,01/01/2018 12:58,31124,14th & Irving St NW,31101,14th & V St NW,W20163,Casual
529050,612,01/01/2018 12:48,01/01/2018 12:59,31124,14th & Irving St NW,31101,14th & V St NW,W20179,Casual
529051,239,01/01/2018 12:49,01/01/2018 12:53,31109,7th & T St NW,31223,Convention Center / 7th & M St NW,W21018,Member
529052,306,01/01/2018 12:50,01/01/2018 12:55,32208,Tysons West Transit Center,32208,Tysons West Transit Center,W22685,Casual
529053,275,01/01/2018 12:50,01/01/2018 12:55,32208,Tysons West Transit Center,32208,Tysons West Transit Center,W00464,Casual
529054,147,01/01/2018 12:50,01/01/2018 12:53,31645,6th & K St NE,31615,6th & H St NE,W00880,Member
529055,1025,01/01/2018 12:51,01/01/2018 13:08,31241,Thomas Circle,31112,Harvard St & Adams Mill Rd NW,W21305,Member
529056,286,01/01/2018 12:51,01/01/2018 12:56,31640,Maryland Ave & E St NE,31615,6th & H St NE,W22811,Member
529057,424,01/01/2018 12:52,01/01/2018 12:59,31102,11th & Kenyon St NW,31119,14th & Belmont St NW,W23197,Member
529058,622,01/01/2018 12:52,01/01/2018 13:02,31119,14th & Belmont St NW,31221,18th & M St NW,W23143,Casual
529059,500,01/01/2018 12:53,01/01/2018 13:01,31503,Florida Ave & R St NW,31202,14th & R St NW,W23404,Member
529060,406,01/01/2018 12:55,01/01/2018 13:02,31626,15th St & Massachusetts Ave SE,31608,8th & Eye St SE / Barracks Row,W00319,Member
529061,6384,01/01/2018 12:55,01/01/2018 14:42,31235,19th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W00595,Casual
529062,6384,01/01/2018 12:56,01/01/2018 14:42,31235,19th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W21011,Casual
529063,561,01/01/2018 12:56,01/01/2018 13:06,31126,11th & Girard St NW,31201,15th & P St NW,W21059,Member
529064,226,01/01/2018 12:57,01/01/2018 13:01,31125,15th & W St NW,31111,10th & U St NW,W00273,Member
529065,221,01/01/2018 12:57,01/01/2018 13:01,31125,15th & W St NW,31111,10th & U St NW,W21785,Member
529066,682,01/01/2018 12:58,01/01/2018 13:09,31509,New Jersey Ave & R St NW,31116,California St & Florida Ave NW,W23336,Member
529067,599,01/01/2018 12:58,01/01/2018 13:08,31268,12th & U St NW,31256,10th & E St NW,w00583,Member
529068,253,01/01/2018 12:59,01/01/2018 13:03,31229,New Hampshire Ave & T St NW,31119,14th & Belmont St NW,W00700,Member
529069,446,01/01/2018 12:59,01/01/2018 13:06,31281,8th & O St NW,31118,3rd & Elm St NW,W20369,Casual
529070,72,01/01/2018 12:59,01/01/2018 13:01,31615,6th & H St NE,31645,6th & K St NE,W20853,Member
529071,186,01/01/2018 12:59,01/01/2018 13:03,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21774,Casual
529072,918,01/01/2018 13:01,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W01137,Casual
529073,916,01/01/2018 13:01,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W20538,Casual
529074,389,01/01/2018 13:01,01/01/2018 13:08,31247,Jefferson Dr & 14th St SW,31249,Jefferson Memorial,W20926,Member
529075,1071,01/01/2018 13:01,01/01/2018 13:19,31122,16th & Irving St NW,31225,C & O Canal & Wisconsin Ave NW,W20618,Member
529076,865,01/01/2018 13:02,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W21235,Casual
529077,830,01/01/2018 13:02,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W20420,Casual
529078,815,01/01/2018 13:03,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W00622,Member
529079,552,01/01/2018 13:03,01/01/2018 13:12,31291,Vermont Ave & I St NW,31202,14th & R St NW,W23237,Member
529080,1407,01/01/2018 13:03,01/01/2018 13:26,31222,New York Ave & 15th St NW,31203,14th & Rhode Island Ave NW,W00067,Member
529081,795,01/01/2018 13:03,01/01/2018 13:16,31127,22nd & H St NW,31232,7th & F St NW / National Portrait Gallery,W20504,Casual
529082,578,01/01/2018 13:03,01/01/2018 13:13,31125,15th & W St NW,31233,17th & K St NW / Farragut Square,W22512,Member
529083,631,01/01/2018 13:04,01/01/2018 13:15,31610,Eastern Market / 7th & North Carolina Ave SE,31616,3rd & H St NE,W20945,Member
529084,362,01/01/2018 13:05,01/01/2018 13:11,31644,12th St & Pennsylvania Ave SE,31605,3rd & D St SE,W01480,Member
529085,159,01/01/2018 13:06,01/01/2018 13:09,31000,Eads St & 15th St S,31013,Eads & 22nd St S,W20589,Member
529086,702,01/01/2018 13:06,01/01/2018 13:18,31229,New Hampshire Ave & T St NW,31312,Wisconsin Ave & O St NW,W20953,Member
529087,905,01/01/2018 13:07,01/01/2018 13:22,31089,Court House Metro / 15th & N Uhle St,31225,C & O Canal & Wisconsin Ave NW,W01172,Member
529088,1038,01/01/2018 13:08,01/01/2018 13:26,31202,14th & R St NW,31202,14th & R St NW,W01105,Member
529089,613,01/01/2018 13:09,01/01/2018 13:19,31625,3rd & G St SE,31612,D St & Maryland Ave NE,W21782,Member
529090,246,01/01/2018 13:09,01/01/2018 13:13,31101,14th & V St NW,31229,New Hampshire Ave & T St NW,W21361,Member
529091,1097,01/01/2018 13:09,01/01/2018 13:27,31249,Jefferson Memorial,31071,Long Bridge Park/Long Bridge Dr & 6th St S,W20926,Member
529092,200,01/01/2018 13:09,01/01/2018 13:13,31631,8th & F St NE,31623,Columbus Circle / Union Station,W21833,Member
529093,1329,01/01/2018 13:10,01/01/2018 13:32,31622,13th & D St NE,31241,Thomas Circle,W20873,Member
529094,1355,01/01/2018 13:11,01/01/2018 13:34,31222,New York Ave & 15th St NW,31603,1st & M St NE,W20606,Member
529095,1347,01/01/2018 13:11,01/01/2018 13:33,31222,New York Ave & 15th St NW,31603,1st & M St NE,W23235,Member
529096,952,01/01/2018 13:11,01/01/2018 13:27,31632,15th & F St NE,31265,5th St & Massachusetts Ave NW,W23384,Member
529097,608,01/01/2018 13:12,01/01/2018 13:22,31128,23rd & M St NW,31214,17th & Corcoran St NW,W22757,Member
529098,487,01/01/2018 13:13,01/01/2018 13:21,31115,Columbia Rd & Georgia Ave NW,31104,Adams Mill & Columbia Rd NW,W22703,Member
529099,796,01/01/2018 13:13,01/01/2018 13:26,31612,D St & Maryland Ave NE,31612,D St & Maryland Ave NE,W20571,Member
529100,141,01/01/2018 13:13,01/01/2018 13:16,31307,3000 Connecticut Ave NW / National Zoo,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00687,Member
529101,549,01/01/2018 13:15,01/01/2018 13:24,31288,4th St & Madison Dr NW,31628,1st & K St SE,W22281,Member
529102,298,01/01/2018 13:16,01/01/2018 13:21,31305,Connecticut Ave & Newark St NW / Cleveland Park,31313,Connecticut Ave & Tilden St NW,W00687,Member
529103,290,01/01/2018 13:17,01/01/2018 13:22,31111,10th & U St NW,31229,New Hampshire Ave & T St NW,W21785,Member
529104,740,01/01/2018 13:17,01/01/2018 13:29,31281,8th & O St NW,31201,15th & P St NW,W20753,Member
529105,631,01/01/2018 13:17,01/01/2018 13:27,31201,15th & P St NW,31603,1st & M St NE,W21557,Member
529106,281,01/01/2018 13:18,01/01/2018 13:23,31020,Wilson Blvd & Franklin Rd,31029,N Veitch  & 20th St N,W00856,Casual
529107,410,01/01/2018 13:19,01/01/2018 13:25,31615,6th & H St NE,31612,D St & Maryland Ave NE,W22159,Member
529108,12362,01/01/2018 13:19,01/01/2018 16:45,31124,14th & Irving St NW,31110,20th St & Florida Ave NW,W00575,Member
529109,1271,01/01/2018 13:20,01/01/2018 13:41,31121,Calvert St & Woodley Pl NW,31312,Wisconsin Ave & O St NW,W20112,Casual
529110,1258,01/01/2018 13:20,01/01/2018 13:41,31121,Calvert St & Woodley Pl NW,31312,Wisconsin Ave & O St NW,W00048,Casual
529111,559,01/01/2018 13:21,01/01/2018 13:30,31506,1st & Rhode Island Ave NW,31282,16th & R St NW,W00654,Member
529112,1587,01/01/2018 13:21,01/01/2018 13:47,31921,Westover Library / Washington Blvd & N McKinley Rd,31038,Glebe Rd & 11th St N,W01120,Casual
529113,1588,01/01/2018 13:21,01/01/2018 13:47,31921,Westover Library / Washington Blvd & N McKinley Rd,31038,Glebe Rd & 11th St N,W00339,Member
529114,299,01/01/2018 13:21,01/01/2018 13:26,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W21043,Member
529115,1312,01/01/2018 13:21,01/01/2018 13:43,31313,Connecticut Ave & Tilden St NW,31315,McKinley St & Connecticut Ave NW,W00687,Member
529116,206,01/01/2018 13:22,01/01/2018 13:25,31282,16th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W00179,Member
529117,556,01/01/2018 13:23,01/01/2018 13:32,31509,New Jersey Ave & R St NW,31291,Vermont Ave & I St NW,W21985,Member
529118,1020,01/01/2018 13:24,01/01/2018 13:41,31312,Wisconsin Ave & O St NW,31101,14th & V St NW,W20953,Member
529119,1157,01/01/2018 13:24,01/01/2018 13:44,31605,3rd & D St SE,31263,10th & K St NW,W23124,Member
529120,1739,01/01/2018 13:26,01/01/2018 13:55,31602,Park Rd & Holmead Pl NW,31268,12th & U St NW,W22645,Member
529121,565,01/01/2018 13:26,01/01/2018 13:35,31321,15th St & Constitution Ave NW,31251,12th & L St NW,W23009,Member
529122,580,01/01/2018 13:26,01/01/2018 13:35,31321,15th St & Constitution Ave NW,31251,12th & L St NW,W22545,Casual
529123,784,01/01/2018 13:26,01/01/2018 13:39,31251,12th & L St NW,31271,Constitution Ave & 2nd St NW/DOL,W21624,Member
529124,100,01/01/2018 13:26,01/01/2018 13:28,31229,New Hampshire Ave & T St NW,31214,17th & Corcoran St NW,W20842,Member
529125,467,01/01/2018 13:27,01/01/2018 13:35,31229,New Hampshire Ave & T St NW,31121,Calvert St & Woodley Pl NW,W00967,Member
529126,576,01/01/2018 13:27,01/01/2018 13:37,31513,Rhode Island Ave & V St NE,31245,7th & R St NW / Shaw Library,W00778,Casual
529127,1611,01/01/2018 13:28,01/01/2018 13:55,31602,Park Rd & Holmead Pl NW,31268,12th & U St NW,W22635,Casual
529128,191,01/01/2018 13:28,01/01/2018 13:31,31071,Long Bridge Park/Long Bridge Dr & 6th St S,31008,12th & Army Navy Dr,W20926,Member
529129,608,01/01/2018 13:28,01/01/2018 13:38,31623,Columbus Circle / Union Station,31108,4th & M St SW,W21902,Member
529130,388,01/01/2018 13:29,01/01/2018 13:35,31258,Lincoln Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20406,Casual
529131,384,01/01/2018 13:29,01/01/2018 13:35,31258,Lincoln Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21480,Casual
529132,985,01/01/2018 13:29,01/01/2018 13:45,31508,Gallaudet / 8th St & Florida Ave NE,31111,10th & U St NW,W00992,Member
529133,577,01/01/2018 13:30,01/01/2018 13:40,31027,Key Blvd & N Quinn St,31079,Lee Hwy & N Cleveland St,W00343,Member
529134,1193,01/01/2018 13:30,01/01/2018 13:50,31805,Pennsylvania & Minnesota Ave SE,31706,Fairfax Village,W00609,Member
529135,2554,01/01/2018 13:31,01/01/2018 14:13,31615,6th & H St NE,31258,Lincoln Memorial,W21614,Casual
529136,2537,01/01/2018 13:31,01/01/2018 14:13,31615,6th & H St NE,31258,Lincoln Memorial,W20295,Casual
529137,405,01/01/2018 13:32,01/01/2018 13:39,31243,4th & C St SW,31633,Independence Ave & L'Enfant Plaza SW/DOE,W21482,Member
529138,399,01/01/2018 13:32,01/01/2018 13:39,31243,4th & C St SW,31633,Independence Ave & L'Enfant Plaza SW/DOE,W23250,Member
529139,387,01/01/2018 13:32,01/01/2018 13:39,31241,Thomas Circle,31234,20th & O St NW / Dupont South,W20873,Member
529140,185,01/01/2018 13:32,01/01/2018 13:35,31515,Fort Totten Metro,31412,3rd St & Riggs Rd NE,W23265,Member
529141,444,01/01/2018 13:32,01/01/2018 13:40,31233,17th & K St NW / Farragut Square,31214,17th & Corcoran St NW,W22379,Member
529142,822,01/01/2018 13:33,01/01/2018 13:46,31237,25th St & Pennsylvania Ave NW,31101,14th & V St NW,W20955,Member
529143,191,01/01/2018 13:34,01/01/2018 13:37,31119,14th & Belmont St NW,31268,12th & U St NW,W00700,Member
529144,162,01/01/2018 13:35,01/01/2018 13:37,31017,Wilson Blvd & N Uhle St,31029,N Veitch  & 20th St N,W22046,Member
529145,301,01/01/2018 13:35,01/01/2018 13:40,31110,20th St & Florida Ave NW,31128,23rd & M St NW,W20298,Member
529146,305,01/01/2018 13:36,01/01/2018 13:41,31030,Lee Hwy & N Adams St,31089,Court House Metro / 15th & N Uhle St,W00443,Member
529147,181,01/01/2018 13:37,01/01/2018 13:40,31296,Columbia & Ontario Rd NW,31113,Columbia Rd & Belmont St NW,W21933,Member
529148,536,01/01/2018 13:37,01/01/2018 13:46,31519,1st & O St NW,31645,6th & K St NE,W22828,Member
529149,1022,01/01/2018 13:37,01/01/2018 13:54,31122,16th & Irving St NW,31603,1st & M St NE,W21766,Member
529150,503,01/01/2018 13:39,01/01/2018 13:47,31115,Columbia Rd & Georgia Ave NW,31104,Adams Mill & Columbia Rd NW,W21729,Member
529151,195,01/01/2018 13:41,01/01/2018 13:44,31630,15th & East Capitol St NE,31607,14th & D St SE,W22027,Member
529152,606,01/01/2018 13:41,01/01/2018 13:51,31503,Florida Ave & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W23276,Member
529153,691,01/01/2018 13:42,01/01/2018 13:54,31229,New Hampshire Ave & T St NW,31275,New Hampshire Ave & 24th St NW,W21510,Member
529154,1009,01/01/2018 13:42,01/01/2018 13:59,31228,8th & H St NW,31282,16th & R St NW,W00218,Member
529155,141,01/01/2018 13:42,01/01/2018 13:45,31612,D St & Maryland Ave NE,31615,6th & H St NE,W00121,Member
529156,430,01/01/2018 13:43,01/01/2018 13:50,31306,39th & Calvert St NW / Stoddert,31312,Wisconsin Ave & O St NW,W22950,Member
529157,164,01/01/2018 13:43,01/01/2018 13:46,31274,10th & G St NW,31238,14th & G St NW,W21222,Member
529158,557,01/01/2018 13:44,01/01/2018 13:53,31113,Columbia Rd & Belmont St NW,31401,14th St & Spring Rd NW,W22497,Member
529159,726,01/01/2018 13:44,01/01/2018 13:56,31295,Potomac & M St NW,31110,20th St & Florida Ave NW,W20193,Member
529160,491,01/01/2018 13:45,01/01/2018 13:53,31612,D St & Maryland Ave NE,31627,3rd & M St NE,W20571,Member
529161,329,01/01/2018 13:45,01/01/2018 13:51,31299,Connecticut Ave & R St NW,31229,New Hampshire Ave & T St NW,W20828,Member
529162,319,01/01/2018 13:45,01/01/2018 13:51,31299,Connecticut Ave & R St NW,31229,New Hampshire Ave & T St NW,W00577,Member
529163,174,01/01/2018 13:45,01/01/2018 13:48,31113,Columbia Rd & Belmont St NW,31121,Calvert St & Woodley Pl NW,W01439,Member
529164,1322,01/01/2018 13:46,01/01/2018 14:08,31238,14th & G St NW,31124,14th & Irving St NW,W22937,Member
529165,210,01/01/2018 13:46,01/01/2018 13:50,31126,11th & Girard St NW,31123,14th & Girard St NW,W00996,Member
529166,830,01/01/2018 13:47,01/01/2018 14:01,31505,Eckington Pl & Q St NE,31270,8th & D St NW,W21563,Member
529167,471,01/01/2018 13:47,01/01/2018 13:55,31213,17th & K St NW,31203,14th & Rhode Island Ave NW,W00769,Casual
529168,211,01/01/2018 13:48,01/01/2018 13:51,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W21059,Member
529169,773,01/01/2018 13:49,01/01/2018 14:02,31627,3rd & M St NE,31618,4th & East Capitol St NE,W00542,Member
529170,442,01/01/2018 13:50,01/01/2018 13:58,31611,13th & H St NE,31623,Columbus Circle / Union Station,W00470,Member
529171,271,01/01/2018 13:50,01/01/2018 13:55,31315,McKinley St & Connecticut Ave NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W00687,Member
529172,332,01/01/2018 13:51,01/01/2018 13:56,31223,Convention Center / 7th & M St NW,31203,14th & Rhode Island Ave NW,W20304,Member
529173,877,01/01/2018 13:51,01/01/2018 14:05,31272,Washington & Independence Ave SW/HHS,31118,3rd & Elm St NW,W21925,Member
529174,220,01/01/2018 13:52,01/01/2018 13:56,31503,Florida Ave & R St NW,31503,Florida Ave & R St NW,W22736,Member
529175,1818,01/01/2018 13:52,01/01/2018 14:23,31275,New Hampshire Ave & 24th St NW,31307,3000 Connecticut Ave NW / National Zoo,W00449,Casual
529176,1833,01/01/2018 13:53,01/01/2018 14:23,31275,New Hampshire Ave & 24th St NW,31307,3000 Connecticut Ave NW / National Zoo,W22596,Casual
529177,535,01/01/2018 13:53,01/01/2018 14:02,31104,Adams Mill & Columbia Rd NW,31307,3000 Connecticut Ave NW / National Zoo,W21729,Member
529178,404,01/01/2018 13:53,01/01/2018 14:00,31281,8th & O St NW,31201,15th & P St NW,W00212,Member
529179,118,01/01/2018 13:54,01/01/2018 13:56,31214,17th & Corcoran St NW,31229,New Hampshire Ave & T St NW,W20842,Member
529180,333,01/01/2018 13:55,01/01/2018 14:00,31296,Columbia & Ontario Rd NW,31107,Lamont & Mt Pleasant NW,W22960,Member
529181,348,01/01/2018 13:55,01/01/2018 14:00,31268,12th & U St NW,31203,14th & Rhode Island Ave NW,W22272,Member
529182,2853,01/01/2018 13:57,01/01/2018 14:44,31705,Benning Branch Library,31127,22nd & H St NW,W21167,Member
529183,252,01/01/2018 13:57,01/01/2018 14:01,31123,14th & Girard St NW,31125,15th & W St NW,W00996,Member
529184,811,01/01/2018 13:58,01/01/2018 14:12,31503,Florida Ave & R St NW,31298,15th & M St NW,W22736,Member
529185,1372,01/01/2018 13:59,01/01/2018 14:22,31506,1st & Rhode Island Ave NW,31281,8th & O St NW,W21534,Member
529186,2819,01/01/2018 13:59,01/01/2018 14:46,31225,C & O Canal & Wisconsin Ave NW,31297,Virginia Ave & 25th St NW,W22725,Member
529187,1520,01/01/2018 13:59,01/01/2018 14:24,31066,Columbia Pike & S Orme St,31019,Wilson Blvd & N Edgewood St,W23127,Member
529188,507,01/01/2018 14:00,01/01/2018 14:09,31268,12th & U St NW,31200,Massachusetts Ave & Dupont Circle NW,W22971,Member
529189,2810,01/01/2018 14:02,01/01/2018 14:49,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W20770,Casual
529190,2786,01/01/2018 14:02,01/01/2018 14:48,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W22868,Casual
529191,321,01/01/2018 14:02,01/01/2018 14:07,31623,Columbus Circle / Union Station,31627,3rd & M St NE,W00468,Member
529192,6426,01/01/2018 14:04,01/01/2018 15:51,31633,Independence Ave & L'Enfant Plaza SW/DOE,31222,New York Ave & 15th St NW,W22992,Casual
529193,6429,01/01/2018 14:04,01/01/2018 15:51,31633,Independence Ave & L'Enfant Plaza SW/DOE,31222,New York Ave & 15th St NW,W21312,Casual
529194,398,01/01/2018 14:04,01/01/2018 14:11,31119,14th & Belmont St NW,31109,7th & T St NW,W21282,Member
529195,2638,01/01/2018 14:04,01/01/2018 14:48,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W22564,Casual
529196,472,01/01/2018 14:05,01/01/2018 14:13,31503,Florida Ave & R St NW,31120,10th & Florida Ave NW,W22834,Member
529197,386,01/01/2018 14:06,01/01/2018 14:12,31264,6th St & Indiana Ave NW,31600,5th & K St NW,W00607,Member
529198,339,01/01/2018 14:07,01/01/2018 14:13,31627,3rd & M St NE,31615,6th & H St NE,W20353,Member
529199,696,01/01/2018 14:08,01/01/2018 14:20,31241,Thomas Circle,31219,10th St & Constitution Ave NW,W00821,Member
529200,813,01/01/2018 14:09,01/01/2018 14:22,31124,14th & Irving St NW,31506,1st & Rhode Island Ave NW,W00736,Member
529201,1344,01/01/2018 14:09,01/01/2018 14:31,31203,14th & Rhode Island Ave NW,31275,New Hampshire Ave & 24th St NW,W00067,Member
529202,489,01/01/2018 14:10,01/01/2018 14:18,31104,Adams Mill & Columbia Rd NW,31307,3000 Connecticut Ave NW / National Zoo,W00661,Member
529203,1130,01/01/2018 14:10,01/01/2018 14:29,31296,Columbia & Ontario Rd NW,31274,10th & G St NW,W00573,Member
529204,176,01/01/2018 14:10,01/01/2018 14:13,31266,11th & M St NW,31281,8th & O St NW,W20491,Member
529205,1341,01/01/2018 14:11,01/01/2018 14:33,31273,Hains Point/Buckeye & Ohio Dr SW,31219,10th St & Constitution Ave NW,W00947,Member
529206,219,01/01/2018 14:13,01/01/2018 14:16,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W23113,Member
529207,452,01/01/2018 14:14,01/01/2018 14:21,31618,4th & East Capitol St NE,31627,3rd & M St NE,W21962,Member
529208,363,01/01/2018 14:14,01/01/2018 14:20,31119,14th & Belmont St NW,31203,14th & Rhode Island Ave NW,W23197,Member
529209,282,01/01/2018 14:15,01/01/2018 14:20,31125,15th & W St NW,31214,17th & Corcoran St NW,W00055,Member
529210,352,01/01/2018 14:15,01/01/2018 14:21,31125,15th & W St NW,31278,18th & R St NW,W00996,Member
529211,644,01/01/2018 14:15,01/01/2018 14:26,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,32055,Woodmont Ave & Strathmore St,W00687,Member
529212,1155,01/01/2018 14:16,01/01/2018 14:35,31123,14th & Girard St NW,31229,New Hampshire Ave & T St NW,W23414,Member
529213,300,01/01/2018 14:17,01/01/2018 14:22,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W23012,Casual
529214,411,01/01/2018 14:17,01/01/2018 14:24,31267,17th St & Massachusetts Ave NW,31128,23rd & M St NW,W00261,Member
529215,1207,01/01/2018 14:17,01/01/2018 14:37,31115,Columbia Rd & Georgia Ave NW,31213,17th & K St NW,W21273,Member
529216,952,01/01/2018 14:17,01/01/2018 14:33,31280,11th & S St NW,31616,3rd & H St NE,W21149,Member
529217,935,01/01/2018 14:18,01/01/2018 14:33,31280,11th & S St NW,31616,3rd & H St NE,W20366,Member
529218,191,01/01/2018 14:18,01/01/2018 14:21,31117,15th & Euclid St  NW,31101,14th & V St NW,W21940,Member
529219,755,01/01/2018 14:18,01/01/2018 14:31,31632,15th & F St NE,31641,2nd St & Massachusetts Ave NE,W00068,Member
529220,987,01/01/2018 14:18,01/01/2018 14:35,31615,6th & H St NE,31607,14th & D St SE,W22987,Member
529221,1239,01/01/2018 14:19,01/01/2018 14:40,31277,17th & G St NW,31622,13th & D St NE,W23331,Member
529222,349,01/01/2018 14:19,01/01/2018 14:25,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31249,Jefferson Memorial,W20406,Casual
529223,334,01/01/2018 14:20,01/01/2018 14:25,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31249,Jefferson Memorial,W20566,Casual
529224,338,01/01/2018 14:21,01/01/2018 14:26,31109,7th & T St NW,31101,14th & V St NW,W20155,Member
529225,416,01/01/2018 14:21,01/01/2018 14:28,31106,Calvert & Biltmore St NW,31224,19th & L St NW,W00445,Member
529226,495,01/01/2018 14:22,01/01/2018 14:30,31636,New Jersey Ave & N St NW/Dunbar HS,31616,3rd & H St NE,W22553,Member
529227,364,01/01/2018 14:22,01/01/2018 14:28,31126,11th & Girard St NW,31101,14th & V St NW,W00752,Member
529228,281,01/01/2018 14:22,01/01/2018 14:27,31118,3rd & Elm St NW,31245,7th & R St NW / Shaw Library,W21925,Member
529229,555,01/01/2018 14:22,01/01/2018 14:32,31600,5th & K St NW,31645,6th & K St NE,W00672,Member
529230,875,01/01/2018 14:22,01/01/2018 14:37,31603,1st & M St NE,31288,4th St & Madison Dr NW,W20606,Member
529231,856,01/01/2018 14:23,01/01/2018 14:37,31603,1st & M St NE,31288,4th St & Madison Dr NW,W23235,Member
529232,1087,01/01/2018 14:23,01/01/2018 14:41,31115,Columbia Rd & Georgia Ave NW,31230,Metro Center / 12th & G St NW,W01257,Member
529233,1053,01/01/2018 14:23,01/01/2018 14:41,31218,L'Enfant Plaza / 7th & C St SW,31111,10th & U St NW,W21777,Member
529234,1303,01/01/2018 14:23,01/01/2018 14:45,31265,5th St & Massachusetts Ave NW,31281,8th & O St NW,W22178,Casual
529235,317,01/01/2018 14:24,01/01/2018 14:30,31201,15th & P St NW,31282,16th & R St NW,W20753,Member
529236,670,01/01/2018 14:25,01/01/2018 14:37,31251,12th & L St NW,31275,New Hampshire Ave & 24th St NW,W23343,Member
529237,951,01/01/2018 14:26,01/01/2018 14:42,31053,Columbia Pike & S Courthouse Rd,31923,Columbia Pike & S Taylor St,W01407,Member
529238,322,01/01/2018 14:26,01/01/2018 14:31,31101,14th & V St NW,31245,7th & R St NW / Shaw Library,W21996,Member
529239,481,01/01/2018 14:27,01/01/2018 14:35,31636,New Jersey Ave & N St NW/Dunbar HS,31228,8th & H St NW,W23211,Member
529240,568,01/01/2018 14:27,01/01/2018 14:36,31305,Connecticut Ave & Newark St NW / Cleveland Park,31304,36th & Calvert St NW / Glover Park,W00124,Member
529241,1622,01/01/2018 14:27,01/01/2018 14:54,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31125,15th & W St NW,W20557,Member
529242,1602,01/01/2018 14:28,01/01/2018 14:54,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31125,15th & W St NW,W20733,Member
529243,504,01/01/2018 14:28,01/01/2018 14:36,31522,2nd St & Seaton Pl NE,31623,Columbus Circle / Union Station,W23387,Member
529244,330,01/01/2018 14:28,01/01/2018 14:34,31519,1st & O St NW,31600,5th & K St NW,W01083,Member
